source	target	depth
canadian broadcasting corporation	public francophone radios	4
canadian broadcasting corporation	réseau de l'information	4
bbc radio	radio drama company	4
bbc radio	bbc television	4
bbc radio	british broadcasting company	4
bbc radio	timeline of the bbc	4
bbc radio	npr	4
bbc radio	cbc radio	4
australian broadcasting corporation	history of broadcasting in australia	4
australian broadcasting corporation	pool (website)	4
australian broadcasting corporation	timeline of australian radio	4
australian broadcasting corporation	gold walkley	4
australian broadcasting corporation	radio times (australia)	4
synthetic virology	bioterrorism	3
synthetic virology	disease x	3
coalition for epidemic preparedness innovations	centers for disease control and prevention	3
coalition for epidemic preparedness innovations	european centre for disease prevention and control	3
coalition for epidemic preparedness innovations	covid-19 vaccine	3
wuhan huanan seafood wholesale market	bat as food	3
wuhan huanan seafood wholesale market	social distancing	3
wuhan huanan seafood wholesale market	zoonosis	3
wuhan diary	fang fang	3
wuhan diary	wuhan huanan seafood wholesale market	3
fang fang	li wenliang	3
fang fang	chen qiushi	3
fang fang	fang bin	3
fang fang	wuhan huanan seafood wholesale market	3
fang bin	li wenliang	4
fang bin	covid-19	4
chen qiushi	li zehua	4
chen qiushi	fang bin	4
social distancing	coronavirus party	4
social distancing	herd immunity	4
social distancing	pest house	4
social distancing	stay-at-home order	4
bat as food	human uses of bats	4
covid-19 vaccine	2009 swine flu pandemic vaccine	4
covid-19 vaccine	coronavirus disease 2019	4
covid-19 vaccine	covid-19 drug development	4
covid-19 vaccine	covid-19 pandemic	4
covid-19 vaccine	phases of clinical research	4
covid-19 vaccine	respiratory disease	4
covid-19 vaccine	severe acute respiratory syndrome coronavirus 2	4
european centre for disease prevention and control	world health organization	4
european centre for disease prevention and control	communicable diseases	4
european centre for disease prevention and control	pandemic	4
european centre for disease prevention and control	public health	4
european centre for disease prevention and control	health threat unit (european commission)	4
centers for disease control and prevention	consumer product safety commission	4
centers for disease control and prevention	gun violence in the united states	4
centers for disease control and prevention	haddon matrix	4
centers for disease control and prevention	home safety council	4
centers for disease control and prevention	national highway traffic safety administration	4
centers for disease control and prevention	national institute for occupational safety and health	4
li zehua	chen qiushi	3
li zehua	lawyer	3
li zehua	activist	3
li zehua	citizen journalist	3
li zehua	fang bin	3
li zehua	whistleblower	3
whistleblower	informant	4
whistleblower	supergrass (informer)	4
whistleblower	benetech	4
whistleblower	complaint system	4
whistleblower	conflict of interest	4
whistleblower	european community competition law	4
whistleblower	false claims act	4
whistleblower	nuclear whistleblowers	4
whistleblower	misplaced loyalty	4
whistleblower	organizational retaliatory behavior	4
whistleblower	sec office of the whistleblower	4
whistleblower	shooting the messenger	4
whistleblower	whistleblower office	4
citizen journalist	cherry picking	4
citizen journalist	citizen kate	4
citizen journalist	collaborative journalism	4
citizen journalist	conjecture	4
citizen journalist	crowdsourcing	4
citizen journalist	democratic journalism	4
citizen journalist	demotix	4
citizen journalist	fake news	4
citizen journalist	filemobile	4
citizen journalist	global voices online	4
citizen journalist	independent media center	4
citizen journalist	jpg (magazine)	4
citizen journalist	media democracy	4
citizen journalist	meporter	4
citizen journalist	ohmynews	4
citizen journalist	on the ground news reports	4
citizen journalist	open-source journalism	4
citizen journalist	raqqa is being slaughtered silently	4
citizen journalist	social news	4
citizen journalist	south east europe media organisation	4
citizen journalist	wiki journalism	4
citizen journalist	youth ki awaaz	4
activist	advocacy evaluation	4
activist	advocacy group	4
activist	agitator	4
activist	civil disobedience	4
activist	counterculture of the 1960s	4
activist	community leader	4
activist	dissident	4
activist	hacktivism	4
activist	human rights activists	4
activist	media manipulation	4
activist	politics and technology	4
activist	restorationism	4
activist	slacktivism	4
activist	social engineering (political science)	4
activist	social movement	4
activist	student activism	4
activist	youth activism	4
lawyer	ambulance chasing	4
lawyer	association of pension lawyers	4
lawyer	avocats sans frontières	4
lawyer	cause lawyer	4
